OrderID,OrderDate,CustomerID,Region,CustomerSegment,ProductID,ProductCategory,ProductSubcategory,Quantity,UnitPrice,DiscountPercent,GrossSales,NetSales,CostOfGoodsSold,ShippingCost,DeliveryDays,ExpectedDeliveryDays,ReturnFlag,ReturnReason,FulfilmentCenter
ORD00178,9-Sep-2023,CUST1984,South,Small Business,PROD460,Electronics,Audio,5,567,0.1,2835,2551.5,1995.822,293,8,6,0,,FC4
ORD00179,30-Aug-2023,CUST1154,East,Small Business,PROD374,Lifestyle,Fitness,3,4089,0.1,12267,11040.3,6766.845,165,4,4,0,,FC1
ORD00180,23-Jun-2025,CUST1583,North,Corporate,PROD238,Electronics,Mobile,5,2204,0.1,11020,9918,8324.092,96,5,3,1,Late Delivery,FC4
ORD00181,14-Feb-2025,CUST1805,North,Small Business,PROD224,Lifestyle,Fitness,5,2075,0.1,10375,9337.5,5471.5,72,4,3,1,Quality Issue,FC2
ORD00182,18-Apr-2024,CUST1853,West,Corporate,PROD472,Fashion,Accessories,5,2249,0.2,11245,8996,8288.94,286,2,2,0,,FC1
ORD00183,10-Jul-2023,CUST1583,South,Consumer,PROD382,Lifestyle,Home Decor,3,4173,0.4,12519,7511.4,6574.399,195,1,2,0,,FC2
ORD00184,14-Apr-2025,CUST1924,South,Small Business,PROD399,Lifestyle,Home Decor,3,3819,0.2,11457,9165.6,7481.189,58,6,5,0,,FC1
ORD00185,28-Dec-2023,CUST1895,West,Corporate,PROD421,Fashion,Accessories,2,1820,0.05,3640,3458,1864.213,155,5,3,0,,FC3
ORD00186,6-Sep-2025,CUST1413,East,Corporate,PROD377,Fashion,Apparel,3,958,0,2874,2874,2024.612,120,3,2,1,Damaged,FC4
ORD00187,1-Jun-2025,CUST1354,East,Corporate,PROD335,Fashion,Accessories,5,304,0,1520,1520,924.3064,143,6,5,0,,FC1
ORD00188,21-Jan-2023,CUST1644,West,Small Business,PROD460,Electronics,Laptop,3,1251,0.1,3753,3377.7,2578.771,283,6,6,0,,FC3
ORD00189,13-Jun-2025,CUST1569,West,Small Business,PROD434,Lifestyle,Beauty,1,2273,0.25,2273,1704.75,1210.827,266,6,6,1,Size Issue,FC2
ORD00190,30-Aug-2025,CUST1309,East,Corporate,PROD186,Lifestyle,Home Decor,3,1638,0,4914,4914,2923.726,61,5,3,0,,FC3
ORD00191,11-Dec-2025,CUST1027,North,Small Business,PROD319,Lifestyle,Home Decor,3,991,0.05,2973,2824.35,1814.706,299,4,3,0,,FC3
ORD00192,30-Aug-2025,CUST1427,West,Corporate,PROD450,Electronics,Laptop,5,4129,0.1,20645,18580.5,12165.36,290,6,6,0,,FC3
ORD00193,5-Jan-2025,CUST1737,East,Small Business,PROD207,Lifestyle,Beauty,5,3526,0.25,17630,13222.5,11050.97,102,2,2,0,,FC2
ORD00194,15-Nov-2025,CUST1121,West,Consumer,PROD458,Fashion,Apparel,2,392,0,784,784,507.5653,198,4,3,0,,FC2
ORD00195,20-Jul-2024,CUST1285,North,Consumer,PROD485,Electronics,Laptop,3,310,0,930,930,720.8648,63,5,5,0,,FC1
ORD00196,24-Oct-2024,CUST1605,North,Small Business,PROD396,Fashion,Accessories,1,4905,0.3,4905,3433.5,2786.751,121,3,3,0,,FC3
ORD00197,4-May-2025,CUST1378,East,Consumer,PROD267,Fashion,Apparel,1,707,0.05,707,671.65,485.559,167,4,3,0,,FC4
ORD00198,8-Oct-2024,CUST1477,East,Small Business,PROD219,Fashion,Apparel,3,4014,0.25,12042,9031.5,7404.916,127,5,3,0,,FC1
ORD00199,14-Aug-2024,CUST1399,West,Corporate,PROD223,Lifestyle,Beauty,5,3363,0.5,16815,8407.5,11206.85,176,8,5,0,,FC2
ORD00200,25-Jun-2024,CUST1193,South,Corporate,PROD256,Lifestyle,Fitness,4,1889,0.25,7556,5667,3890.489,84,3,3,0,,FC4
ORD00201,22-Sep-2023,CUST1418,South,Consumer,PROD467,Electronics,Mobile,5,1436,0.3,7180,5026,5514.031,54,4,2,0,,FC3
ORD00202,3-Feb-2025,CUST1225,North,Small Business,PROD173,Fashion,Apparel,3,4464,0.05,13392,12722.4,8396.757,297,5,2,0,,FC1
ORD00203,17-Mar-2024,CUST1929,South,Corporate,PROD430,Lifestyle,Home Decor,2,2270,0.15,4540,3859,2327.164,89,3,2,0,,FC3
ORD00204,29-Jan-2025,CUST1192,South,Corporate,PROD343,Fashion,Accessories,4,4011,0.25,16044,12033,11380.64,203,5,5,0,,FC3
ORD00205,6-Sep-2025,CUST1930,South,Small Business,PROD327,Fashion,Accessories,2,4092,0.25,8184,6138,6155.472,293,6,4,0,,FC4
ORD00206,15-Aug-2023,CUST1067,East,Consumer,PROD327,Lifestyle,Fitness,3,535,0.15,1605,1364.25,1029.738,211,4,4,0,,FC3
ORD00207,3-Oct-2024,CUST1229,North,Small Business,PROD158,Fashion,Apparel,2,2085,0.2,4170,3336,2578.217,169,1,2,0,,FC1
ORD00208,22-Nov-2025,CUST1946,West,Consumer,PROD208,Lifestyle,Beauty,1,3537,0.25,3537,2652.75,2255.714,126,6,6,0,,FC3
ORD00209,1-May-2024,CUST1972,East,Corporate,PROD241,Fashion,Accessories,5,3438,0.1,17190,15471,12184.45,297,2,2,0,,FC2
ORD00210,3-Feb-2023,CUST1561,West,Corporate,PROD274,Fashion,Footwear,1,709,0.2,709,567.2,447.1173,130,5,5,1,Size Issue,FC3
ORD00211,26-Aug-2025,CUST1146,East,Consumer,PROD106,Fashion,Accessories,5,2238,0,11190,11190,5760.995,156,5,3,0,,FC2
ORD00212,11-Mar-2024,CUST1665,North,Corporate,PROD373,Fashion,Accessories,2,4795,0.25,9590,7192.5,6521.604,52,4,4,0,,FC3
ORD00213,10-Oct-2025,CUST1487,North,Consumer,PROD378,Electronics,Mobile,3,645,0,1935,1935,982.7946,106,2,2,0,,FC3
ORD00214,28-Aug-2024,CUST1468,East,Corporate,PROD332,Lifestyle,Home Decor,5,2431,0.05,12155,11547.25,9023.623,226,6,6,0,,FC3
ORD00215,31-May-2023,CUST1235,South,Consumer,PROD297,Fashion,Apparel,4,2932,0.2,11728,9382.4,7743.494,183,6,4,0,,FC2
ORD00216,15-Feb-2024,CUST1465,West,Corporate,PROD198,Electronics,Laptop,3,211,0.2,633,506.4,481.2491,87,6,6,0,,FC3
ORD00217,4-Jun-2024,CUST1179,North,Small Business,PROD384,Fashion,Apparel,4,2224,0,8896,8896,5949.611,214,5,5,0,,FC1
ORD00218,27-Dec-2023,CUST1712,West,Corporate,PROD484,Lifestyle,Fitness,2,1116,0.3,2232,1562.4,1314.537,286,5,5,0,,FC4
ORD00219,14-Dec-2024,CUST1422,West,Corporate,PROD455,Lifestyle,Beauty,4,2274,0.2,9096,7276.8,4602.64,272,3,3,1,Damaged,FC3
ORD00220,1-Feb-2023,CUST1414,East,Consumer,PROD393,Fashion,Accessories,5,2288,0.2,11440,9152,8638.225,128,8,6,0,,FC3
ORD00221,30-Nov-2023,CUST1141,North,Consumer,PROD350,Lifestyle,Home Decor,2,2383,0,4766,4766,2771.255,92,7,5,0,,FC3
ORD00222,11-Apr-2023,CUST1542,South,Consumer,PROD260,Electronics,Audio,4,2318,0.3,9272,6490.4,4663.429,101,6,6,0,,FC2
ORD00223,30-May-2024,CUST1379,North,Small Business,PROD330,Lifestyle,Home Decor,4,2604,0.1,10416,9374.4,6001.765,183,7,6,0,,FC2
ORD00224,9-Oct-2024,CUST1569,North,Small Business,PROD135,Fashion,Apparel,5,697,0.4,3485,2091,2093.308,99,3,3,1,Quality Issue,FC3
ORD00225,15-Feb-2023,CUST1269,East,Small Business,PROD410,Lifestyle,Beauty,5,3290,0,16450,16450,9943.735,156,5,5,1,,FC2
ORD00226,19-Nov-2023,CUST1831,East,Corporate,PROD117,Lifestyle,Home Decor,1,2325,0.05,2325,2208.75,1591.303,257,8,5,0,,FC1
ORD00227,9-Jan-2025,CUST1853,East,Corporate,PROD313,Electronics,Audio,4,1397,0.15,5588,4749.8,3473.206,65,7,6,0,,FC4
ORD00228,21-Mar-2024,CUST1104,East,Corporate,PROD281,Lifestyle,Beauty,3,3440,0.25,10320,7740,5679.828,99,6,6,0,,FC2
ORD00229,17-Oct-2024,CUST1027,North,Small Business,PROD441,Lifestyle,Fitness,2,989,0.3,1978,1384.6,1492.014,227,5,4,1,Size Issue,FC1
ORD00230,4-Mar-2024,CUST1248,South,Corporate,PROD362,Lifestyle,Beauty,4,1580,0.15,6320,5372,3502.832,256,3,3,0,,FC4
ORD00231,3-Sep-2025,CUST1345,East,Consumer,PROD477,Fashion,Apparel,2,2264,0.3,4528,3169.6,2867.665,254,4,4,0,,FC4
ORD00232,12-Jun-2023,CUST1117,South,Consumer,PROD108,Fashion,Footwear,1,3231,0,3231,3231,1791.436,92,7,5,0,,FC2
ORD00233,1-Apr-2023,CUST1646,West,Consumer,PROD380,Lifestyle,Beauty,1,1282,0.05,1282,1217.9,696.0211,290,2,2,0,,FC1
ORD00234,9-Mar-2025,CUST1624,South,Small Business,PROD245,Fashion,Footwear,4,2051,0,8204,8204,6452.689,63,8,6,1,Damaged,FC3
ORD00235,19-Nov-2023,CUST1822,West,Consumer,PROD465,Electronics,Laptop,1,4811,0,4811,4811,3044.991,50,5,2,0,,FC3
ORD00236,3-Feb-2025,CUST1658,North,Consumer,PROD458,Electronics,Audio,2,1144,0,2288,2288,1596.595,280,5,4,0,,FC3
ORD00237,7-Nov-2023,CUST1567,East,Consumer,PROD177,Electronics,Mobile,1,3147,0,3147,3147,1802.28,127,3,3,0,,FC1
ORD00238,14-Jun-2024,CUST1009,South,Corporate,PROD222,Lifestyle,Beauty,2,644,0.05,1288,1223.6,820.0963,176,3,2,0,,FC1
ORD00239,5-Jun-2024,CUST1865,South,Corporate,PROD479,Fashion,Apparel,3,3641,0.05,10923,10376.85,6149.426,177,4,4,0,,FC4
ORD00240,21-May-2024,CUST1701,South,Corporate,PROD439,Lifestyle,Home Decor,1,2097,0.25,2097,1572.75,1098.28,153,3,4,0,,FC3
ORD00241,9-Feb-2025,CUST1168,North,Consumer,PROD248,Electronics,Laptop,1,3229,0.2,3229,2583.2,1925.793,293,6,6,0,,FC4
ORD00242,23-Nov-2023,CUST1436,West,Corporate,PROD480,Lifestyle,Fitness,3,4860,0,14580,14580,8103.713,262,9,6,0,,FC4
ORD00243,20-Jan-2025,CUST1966,East,Small Business,PROD180,Fashion,Accessories,1,748,0.05,748,710.6,482.2621,108,2,2,0,,FC1
ORD00244,23-Apr-2024,CUST1203,South,Small Business,PROD198,Electronics,Laptop,5,4567,0,22835,22835,14448.91,95,3,3,1,Damaged,FC1
ORD00245,31-Jul-2023,CUST1714,East,Corporate,PROD397,Electronics,Audio,2,1296,0,2592,2592,1852.861,199,7,6,0,,FC4
ORD00246,18-Feb-2024,CUST1679,West,Corporate,PROD302,Lifestyle,Beauty,1,4028,0,4028,4028,2825.39,231,6,5,0,,FC1
ORD00247,17-May-2023,CUST1948,West,Consumer,PROD169,Lifestyle,Home Decor,3,3409,0.15,10227,8692.95,7131.954,80,5,5,0,,FC4
ORD00248,30-May-2023,CUST1193,West,Small Business,PROD407,Electronics,Mobile,5,2753,0.05,13765,13076.75,7940.275,214,5,4,0,,FC3
ORD00249,2-Apr-2025,CUST1967,East,Small Business,PROD291,Lifestyle,Fitness,4,2865,0.1,11460,10314,5919.838,245,5,5,0,,FC3
ORD00250,10-Dec-2024,CUST1536,West,Small Business,PROD268,Lifestyle,Fitness,3,1773,0.1,5319,4787.1,3024.823,198,7,4,0,,FC4
ORD00251,28-Jun-2023,CUST1397,West,Corporate,PROD364,Fashion,Footwear,5,635,0,3175,3175,1970.11,145,3,3,0,,FC1
ORD00252,8-Dec-2024,CUST1915,East,Corporate,PROD179,Electronics,Laptop,2,4681,0.5,9362,4681,6680.591,238,4,2,0,,FC3
ORD00253,20-Jun-2023,CUST1703,North,Corporate,PROD302,Lifestyle,Fitness,5,1259,0.25,6295,4721.25,4292.138,211,2,2,0,,FC1
ORD00254,5-Jul-2023,CUST1510,North,Small Business,PROD309,Fashion,Footwear,3,628,0.15,1884,1601.4,1420.161,99,4,3,1,,FC4
ORD00255,16-Sep-2024,CUST1843,East,Consumer,PROD109,Fashion,Accessories,5,2076,0,10380,10380,7785.642,276,4,5,0,,FC2
ORD00256,15-Apr-2024,CUST1293,East,Corporate,PROD247,Electronics,Audio,3,371,0.25,1113,834.75,771.8116,274,4,3,0,,FC2
ORD00257,14-Mar-2025,CUST1609,North,Corporate,PROD257,Electronics,Laptop,3,445,0.1,1335,1201.5,880.3224,154,2,2,0,,FC2
ORD00258,14-May-2024,CUST1312,West,Small Business,PROD315,Electronics,Audio,1,3230,0.25,3230,2422.5,2094.42,53,6,6,0,,FC2
ORD00259,13-May-2023,CUST1356,East,Small Business,PROD430,Lifestyle,Fitness,3,3796,0.2,11388,9110.4,6385.692,259,3,4,0,,FC3
ORD00260,12-Aug-2023,CUST1763,West,Small Business,PROD149,Fashion,Footwear,4,1365,0.1,5460,4914,4320.461,79,2,3,0,,FC4
ORD00261,3-Jan-2025,CUST1176,West,Consumer,PROD469,Fashion,Footwear,3,2782,0.1,8346,7511.4,5617.887,164,7,5,0,,FC2
ORD00262,1-Jul-2024,CUST1314,West,Corporate,PROD227,Electronics,Laptop,5,2766,0,13830,13830,9368.844,289,3,3,0,,FC2
ORD00263,8-Sep-2023,CUST1365,South,Consumer,PROD108,Electronics,Laptop,3,2846,0.05,8538,8111.1,5138.58,244,3,4,1,Size Issue,FC2
ORD00264,5-Jun-2023,CUST1234,West,Corporate,PROD430,Electronics,Mobile,4,3205,0.25,12820,9615,7269.245,141,4,2,0,,FC2
ORD00265,16-Jan-2023,CUST1708,East,Small Business,PROD141,Fashion,Accessories,2,4489,0.05,8978,8529.1,5899.459,69,3,3,1,Late Delivery,FC2
ORD00266,5-Nov-2023,CUST1287,North,Corporate,PROD285,Lifestyle,Beauty,2,2942,0.2,5884,4707.2,3190.006,130,4,4,0,,FC1
ORD00267,13-Sep-2024,CUST1761,North,Small Business,PROD478,Fashion,Accessories,4,2155,0.1,8620,7758,5782.301,119,2,2,0,,FC1
ORD00268,9-Sep-2025,CUST1989,East,Corporate,PROD194,Fashion,Footwear,4,3046,0,12184,12184,9272.226,118,5,6,0,,FC4
ORD00269,5-Jan-2025,CUST1483,East,Consumer,PROD348,Fashion,Apparel,1,4054,0.1,4054,3648.6,3110.325,260,2,2,0,,FC2
ORD00270,14-Dec-2023,CUST1190,West,Consumer,PROD258,Lifestyle,Beauty,3,534,0,1602,1602,1218.973,111,7,4,0,,FC3
ORD00271,2-Jan-2023,CUST1348,East,Small Business,PROD441,Fashion,Footwear,2,686,0.3,1372,960.4,1066.35,293,8,6,0,,FC3
ORD00272,5-Jun-2024,CUST1049,North,Consumer,PROD314,Electronics,Mobile,4,4667,0,18668,18668,13289.08,102,5,3,0,,FC2
ORD00273,12-Jun-2024,CUST1197,East,Corporate,PROD234,Electronics,Laptop,3,1798,0,5394,5394,2722.361,75,4,5,0,,FC2
ORD00274,15-Nov-2023,CUST1341,South,Small Business,PROD385,Fashion,Footwear,4,1971,0.25,7884,5913,5300.638,101,7,6,0,,FC4
ORD00275,18-Aug-2024,CUST1888,South,Corporate,PROD463,Electronics,Audio,5,520,0.25,2600,1950,1431.341,146,4,3,0,,FC1
ORD00276,24-Apr-2025,CUST1495,West,Consumer,PROD482,Lifestyle,Fitness,2,2065,0.1,4130,3717,2588.22,217,6,6,0,,FC4
ORD00277,21-Feb-2025,CUST1464,South,Corporate,PROD447,Lifestyle,Beauty,5,2013,0,10065,10065,6998.775,291,1,2,0,,FC3
ORD00278,30-Jun-2023,CUST1624,West,Corporate,PROD387,Electronics,Mobile,5,2699,0.4,13495,8097,10648.43,275,4,5,0,,FC1
ORD00279,14-Apr-2024,CUST1669,West,Small Business,PROD432,Lifestyle,Fitness,3,3690,0.05,11070,10516.5,6802.363,58,7,6,0,,FC1
ORD00280,23-Nov-2024,CUST1993,South,Consumer,PROD118,Lifestyle,Beauty,4,4318,0.15,17272,14681.2,13573.05,154,4,5,0,,FC2
ORD00281,24-May-2023,CUST1306,West,Small Business,PROD209,Lifestyle,Beauty,5,3973,0,19865,19865,15849.47,193,4,5,0,,FC4
ORD00282,12-Sep-2023,CUST1517,South,Small Business,PROD306,Lifestyle,Fitness,5,778,0.15,3890,3306.5,1973.139,163,2,2,0,,FC2
ORD00283,28-Sep-2025,CUST1995,West,Small Business,PROD239,Lifestyle,Beauty,1,4959,0.4,4959,2975.4,3266.204,273,6,6,0,,FC2
ORD00284,27-Mar-2025,CUST1532,South,Corporate,PROD159,Lifestyle,Fitness,3,220,0.3,660,462,457.0363,122,4,2,0,,FC4
ORD00285,14-May-2023,CUST1289,East,Small Business,PROD155,Lifestyle,Beauty,3,4721,0.2,14163,11330.4,9474.472,197,6,6,1,Quality Issue,FC1
ORD00286,5-Jun-2024,CUST1863,South,Consumer,PROD109,Lifestyle,Beauty,2,824,0,1648,1648,865.6741,104,2,2,0,,FC4
ORD00287,30-May-2025,CUST1286,North,Consumer,PROD490,Lifestyle,Fitness,1,4444,0,4444,4444,3207.934,96,3,3,0,,FC1
ORD00288,15-Aug-2023,CUST1394,West,Small Business,PROD341,Lifestyle,Beauty,5,2923,0.05,14615,13884.25,8731.369,221,5,4,0,,FC4
ORD00289,24-Sep-2023,CUST1653,South,Small Business,PROD436,Electronics,Mobile,5,1686,0,8430,8430,6347.788,137,6,5,1,Late Delivery,FC4
ORD00290,11-Sep-2023,CUST1508,South,Small Business,PROD450,Lifestyle,Beauty,3,1853,0.05,5559,5281.05,3070.846,127,4,4,0,,FC3
ORD00291,8-Nov-2023,CUST1857,East,Consumer,PROD107,Electronics,Mobile,3,566,0.1,1698,1528.2,1317.089,104,3,2,0,,FC2
ORD00292,27-Oct-2024,CUST1131,East,Corporate,PROD491,Electronics,Laptop,1,1421,0.15,1421,1207.85,1025.753,54,3,3,0,,FC4
ORD00293,26-Oct-2025,CUST1972,West,Corporate,PROD360,Electronics,Laptop,1,1309,0.5,1309,654.5,657.6749,247,4,4,0,,FC2
ORD00294,16-Oct-2024,CUST1527,East,Consumer,PROD409,Electronics,Mobile,5,3667,0.2,18335,14668,12804.05,230,6,6,0,,FC2
ORD00295,7-Jun-2023,CUST1177,West,Corporate,PROD481,Lifestyle,Home Decor,3,505,0,1515,1515,981.8288,205,4,3,1,Late Delivery,FC3
ORD00296,15-Dec-2024,CUST1662,East,Consumer,PROD210,Lifestyle,Beauty,2,2850,0.15,5700,4845,3039.103,236,6,6,0,,FC2
ORD00297,12-May-2023,CUST1213,East,Corporate,PROD181,Fashion,Accessories,3,3533,0,10599,10599,8079.359,77,5,4,0,,FC3
ORD00298,31-Oct-2023,CUST1042,West,Small Business,PROD216,Fashion,Apparel,5,1186,0.05,5930,5633.5,4481.089,98,5,4,1,,FC3
ORD00299,24-Feb-2023,CUST1294,West,Consumer,PROD426,Lifestyle,Home Decor,5,1224,0.05,6120,5814,4582.402,185,5,6,0,,FC3
ORD00300,16-Jun-2025,CUST1491,South,Consumer,PROD414,Fashion,Apparel,4,1300,0,5200,5200,4054.984,79,5,6,0,,FC4
ORD00301,24-Mar-2025,CUST1758,South,Corporate,PROD346,Lifestyle,Beauty,3,3316,0.1,9948,8953.2,5105.943,205,5,4,0,,FC4
ORD00302,1-Jul-2024,CUST1818,North,Corporate,PROD401,Electronics,Audio,4,1517,0.15,6068,5157.8,3438.659,107,5,5,0,,FC1
ORD00303,2-Jun-2023,CUST1882,West,Corporate,PROD249,Fashion,Footwear,5,3337,0.15,16685,14182.25,12000.05,200,5,6,0,,FC4
ORD00304,4-Jan-2024,CUST1646,West,Corporate,PROD153,Electronics,Laptop,1,2581,0,2581,2581,1715.191,291,3,4,0,,FC1
ORD00305,25-Aug-2024,CUST1190,West,Corporate,PROD248,Electronics,Mobile,5,2263,0,11315,11315,6141.407,154,4,3,0,,FC3
ORD00306,9-Jun-2024,CUST1052,North,Small Business,PROD446,Electronics,Laptop,1,1839,0.15,1839,1563.15,1238.974,110,5,6,0,,FC1
ORD00307,5-Jul-2025,CUST1950,South,Corporate,PROD158,Fashion,Apparel,3,3800,0.25,11400,8550,5794.501,84,2,2,1,Damaged,FC2
ORD00308,14-May-2025,CUST1864,East,Corporate,PROD244,Electronics,Audio,4,4985,0.1,19940,17946,10912.83,67,4,4,0,,FC4
ORD00309,10-Nov-2024,CUST1331,East,Corporate,PROD115,Lifestyle,Fitness,4,1298,0.05,5192,4932.4,4078.218,244,5,5,0,,FC2
ORD00310,12-Apr-2024,CUST1676,North,Corporate,PROD292,Fashion,Footwear,2,2040,0.4,4080,2448,2534.595,140,5,5,0,,FC3
ORD00311,9-May-2024,CUST1102,West,Corporate,PROD210,Lifestyle,Beauty,2,3518,0.05,7036,6684.2,3554.872,284,4,4,0,,FC4
ORD00312,11-Jan-2023,CUST1461,South,Small Business,PROD216,Fashion,Accessories,1,761,0.15,761,646.85,395.3702,86,3,3,0,,FC4
ORD00313,11-May-2024,CUST1674,North,Consumer,PROD384,Lifestyle,Home Decor,4,1851,0.3,7404,5182.8,4553.748,236,2,2,0,,FC4
ORD00314,18-May-2024,CUST1564,North,Small Business,PROD100,Fashion,Footwear,5,1696,0.25,8480,6360,6758.286,115,5,4,0,,FC4
ORD00315,20-Jun-2025,CUST1764,South,Consumer,PROD249,Lifestyle,Home Decor,4,598,0.2,2392,1913.6,1389.185,174,8,6,1,Size Issue,FC2
ORD00316,28-Jul-2024,CUST1529,West,Consumer,PROD268,Electronics,Audio,3,453,0.3,1359,951.3,1024.144,59,3,3,0,,FC3
ORD00317,18-Sep-2025,CUST1192,West,Corporate,PROD208,Lifestyle,Beauty,3,2576,0.05,7728,7341.6,5621.018,134,5,4,0,,FC2
ORD00318,3-Oct-2025,CUST1261,East,Small Business,PROD485,Electronics,Laptop,5,830,0.15,4150,3527.5,2808.774,117,6,6,0,,FC4
ORD00319,4-Jan-2023,CUST1726,South,Corporate,PROD336,Lifestyle,Beauty,2,1848,0.25,3696,2772,2411.031,128,3,3,1,Size Issue,FC4
ORD00320,15-Jan-2025,CUST1341,East,Consumer,PROD488,Electronics,Audio,2,4334,0.1,8668,7801.2,5593.148,201,6,4,0,,FC3
ORD00321,8-Mar-2024,CUST1476,North,Small Business,PROD384,Fashion,Apparel,2,2279,0.05,4558,4330.1,2993.307,293,5,5,0,,FC4
ORD00322,10-May-2024,CUST1076,North,Consumer,PROD322,Fashion,Footwear,1,3975,0.15,3975,3378.75,2388.62,299,3,2,0,,FC2
ORD00323,23-Feb-2025,CUST1645,West,Consumer,PROD302,Fashion,Footwear,2,1476,0.25,2952,2214,1954.485,91,5,5,1,Quality Issue,FC4
ORD00324,11-Jun-2025,CUST1613,West,Consumer,PROD112,Fashion,Accessories,4,664,0.15,2656,2257.6,1638.053,287,6,6,0,,FC2
ORD00325,17-May-2024,CUST1307,East,Small Business,PROD493,Electronics,Mobile,5,3611,0.1,18055,16249.5,14120.72,200,2,2,0,,FC3
ORD00326,26-Nov-2025,CUST1232,West,Consumer,PROD431,Electronics,Audio,5,360,0,1800,1800,1147.647,70,5,2,0,,FC2
ORD00327,1-Jun-2023,CUST1035,West,Consumer,PROD402,Electronics,Mobile,2,3445,0.4,6890,4134,4454.607,216,3,4,1,Damaged,FC4
ORD00328,18-Aug-2023,CUST1924,North,Small Business,PROD343,Fashion,Apparel,4,3082,0.05,12328,11711.6,6685.696,168,8,6,0,,FC3
ORD00329,26-Sep-2025,CUST1495,North,Consumer,PROD130,Electronics,Mobile,2,2041,0.15,4082,3469.7,2967.383,281,6,4,0,,FC4
ORD00330,26-Dec-2025,CUST1683,South,Consumer,PROD365,Lifestyle,Home Decor,4,2829,0.4,11316,6789.6,6086.093,273,6,4,1,Quality Issue,FC4
ORD00331,6-Feb-2024,CUST1422,West,Small Business,PROD123,Fashion,Footwear,2,1504,0,3008,3008,2235.007,288,5,5,0,,FC2
ORD00332,11-Feb-2024,CUST1132,East,Small Business,PROD438,Fashion,Apparel,4,1505,0.4,6020,3612,3335.604,216,4,2,0,,FC4
ORD00333,3-Oct-2024,CUST1392,North,Small Business,PROD114,Fashion,Accessories,5,4473,0.05,22365,21246.75,14472.51,145,6,6,0,,FC3
ORD00334,6-Oct-2023,CUST1373,West,Corporate,PROD105,Fashion,Accessories,4,498,0.05,1992,1892.4,998.3482,285,8,6,0,,FC3
ORD00335,16-Apr-2025,CUST1247,South,Consumer,PROD310,Lifestyle,Home Decor,4,1636,0.4,6544,3926.4,4606.656,63,4,4,0,,FC2
ORD00336,17-Jun-2023,CUST1350,West,Small Business,PROD168,Electronics,Mobile,3,1465,0.2,4395,3516,2743.623,112,7,6,0,,FC1
ORD00337,14-Jul-2025,CUST1364,East,Small Business,PROD249,Electronics,Laptop,1,4999,0.25,4999,3749.25,3271.815,290,6,6,0,,FC1
ORD00338,27-Oct-2023,CUST1378,South,Small Business,PROD261,Lifestyle,Home Decor,3,4564,0.3,13692,9584.4,9457.918,292,3,4,0,,FC4
ORD00339,19-Nov-2023,CUST1425,East,Corporate,PROD289,Lifestyle,Home Decor,1,3114,0,3114,3114,2424.689,167,4,3,0,,FC3
ORD00340,6-Sep-2024,CUST1702,South,Consumer,PROD124,Lifestyle,Beauty,4,4959,0,19836,19836,10605.65,254,4,3,0,,FC2
ORD00341,30-Aug-2025,CUST1399,West,Small Business,PROD115,Fashion,Footwear,2,335,0.4,670,402,478.851,124,1,2,0,,FC3
ORD00342,28-Jan-2025,CUST1475,North,Corporate,PROD144,Electronics,Mobile,2,1048,0,2096,2096,1565.157,89,6,4,0,,FC1
ORD00343,8-Aug-2025,CUST1870,East,Consumer,PROD173,Lifestyle,Home Decor,4,672,0,2688,2688,2001.048,123,4,4,0,,FC1
ORD00344,23-Nov-2024,CUST1963,East,Small Business,PROD149,Lifestyle,Home Decor,5,4518,0,22590,22590,14384.8,282,7,5,1,,FC4
ORD00345,24-Apr-2023,CUST1313,North,Consumer,PROD400,Fashion,Accessories,4,3041,0.05,12164,11555.8,8621.122,258,3,4,0,,FC4
ORD00346,22-Jun-2024,CUST1730,North,Corporate,PROD356,Electronics,Mobile,1,2392,0.05,2392,2272.4,1494.558,295,5,4,0,,FC3
ORD00347,31-Oct-2024,CUST1636,South,Small Business,PROD450,Lifestyle,Fitness,1,2331,0.05,2331,2214.45,1733.964,151,4,3,0,,FC2
ORD00348,9-Jan-2025,CUST1235,West,Small Business,PROD412,Lifestyle,Fitness,5,983,0.05,4915,4669.25,3732.599,69,1,2,0,,FC3
ORD00349,18-Nov-2024,CUST1147,West,Corporate,PROD382,Lifestyle,Home Decor,5,2035,0.1,10175,9157.5,8092.587,123,3,3,0,,FC3
ORD00350,25-Apr-2025,CUST1406,East,Corporate,PROD196,Lifestyle,Home Decor,2,489,0.3,978,684.6,523.4634,63,3,3,0,,FC1
ORD00351,25-Feb-2023,CUST1376,South,Consumer,PROD154,Lifestyle,Beauty,2,2187,0,4374,4374,3175.427,269,3,4,0,,FC3
ORD00352,23-Oct-2023,CUST1958,South,Small Business,PROD280,Lifestyle,Beauty,5,1510,0.15,7550,6417.5,4374.029,60,3,3,0,,FC2
ORD00353,30-Sep-2024,CUST1468,South,Small Business,PROD373,Fashion,Accessories,5,4555,0.05,22775,21636.25,17392.81,74,6,6,0,,FC2
ORD00354,19-Jul-2025,CUST1850,East,Corporate,PROD356,Fashion,Footwear,1,4828,0,4828,4828,2475.967,97,2,2,0,,FC1
ORD00355,30-Apr-2023,CUST1756,West,Small Business,PROD452,Lifestyle,Home Decor,1,3095,0.25,3095,2321.25,2326.624,183,3,3,0,,FC1
